kappa,rho,center_up_to_down,center_down_to_up,end_up_to_down,end_down_to_up,cost,direct_exp_weight,feedback_adj_rate,forgetting_factor,total_rewards,action_rewards,opinion_rewards,sp0_social_trust,sp1_social_trust,sp2_social_trust,sp0_request_rate,sp1_request_rate,sp2_request_rate,op0_expression_rate,op1_expression_rate,op2_expression_rate,op3_expression_rate,op4_expression_rate,op5_expression_rate,sp0_availability,sp1_availability,sp2_availability
7,0.261373311,"[0.6389996447600425, 0.6389996447600425, 0.6389996447600425]","[0.0712300475500524, 0.0712300475500524, 0.0712300475500524]","[0.19387263806536795, 0.19387263806536795, 0.19387263806536795]","[0.51581541929394, 0.51581541929394, 0.51581541929394]","[0.32380171891301873, 0.32380171891301873, 0.32380171891301873]",0.552459762,0.709155755,0.050680724,-80751.43623,-30961.87934,-49789.55689,0.405742006,0.481664867,0.455032395,69.72880058,15.39376883,14.67782979,0.296566866,48.80398113,0.052937761,6.186924333,0.051678461,44.40831065,0.06014393,0.060340628,0.0604544
4,0.078077846,"[0.10143968684598803, 0.10143968684598803, 0.10143968684598803]","[0.6906123558804392, 0.6906123558804392, 0.6906123558804392]","[0.20627185767516495, 0.20627185767516495, 0.20627185767516495]","[0.5741225921921432, 0.5741225921921432, 0.5741225921921432]","[0.8481626689061522, 0.8481626689061522, 0.8481626689061522]",0.5873226,0.227979697,0.621116481,107771.5148,59083.63851,48687.87625,0.588415115,0.513378452,0.560136676,69.73251316,15.39287607,14.67500998,0.295590637,48.80651062,0.053010343,6.185331156,0.051486119,44.40847033,0.623754672,0.623823299,0.624724224
5,0.680578804,"[0.7962149289436639, 0.7962149289436639, 0.7962149289436639]","[0.7788721583224832, 0.7788721583224832, 0.7788721583224832]","[0.26656983895227315, 0.26656983895227315, 0.26656983895227315]","[0.14026035759598018, 0.14026035759598018, 0.14026035759598018]","[0.11187315979972481, 0.11187315979972481, 0.11187315979972481]",0.071028697,0.500843679,0.110049122,-83849.07796,-40000.4073,-43848.67066,0.427711933,0.488723027,0.43240448,69.728953,15.39374705,14.67769915,0.29651243,48.80409363,0.053137362,6.18669207,0.051605879,44.40835783,0.080940229,0.080865251,0.080734422
2,0.760643306,"[0.39160226037725804, 0.39160226037725804, 0.39160226037725804]","[0.9142222516424954, 0.9142222516424954, 0.9142222516424954]","[0.036107004508376124, 0.036107004508376124, 0.036107004508376124]","[0.5427562410756945, 0.5427562410756945, 0.5427562410756945]","[0.30563681717962027, 0.30563681717962027, 0.30563681717962027]",0.948540347,0.063319259,0.25874915,60238.00572,17706.48476,42531.52096,0.506512226,0.500350721,0.503582019,69.73065505,15.39357648,14.67616766,0.296029759,48.80547632,0.052814371,6.186238432,0.051406278,44.40843404,0.511439702,0.512193867,0.511089022
3,0.395202339,"[0.6321337549202144, 0.6321337549202144, 0.6321337549202144]","[0.9042467403970659, 0.9042467403970659, 0.9042467403970659]","[0.26295895023271443, 0.26295895023271443, 0.26295895023271443]","[0.9422854176722467, 0.9422854176722467, 0.9422854176722467]","[0.7660655412822962, 0.7660655412822962, 0.7660655412822962]",0.46373895,0.216457556,0.578723946,85798.48959,42762.89278,43035.59681,0.566746319,0.509159564,0.561063814,69.73230267,15.3929305,14.67516603,0.295666848,48.80635456,0.052905099,6.18547632,0.051526039,44.40847033,0.515487099,0.515625005,0.515637706
6,0.724288169,"[0.666694860085845, 0.666694860085845, 0.666694860085845]","[0.41095109144225717, 0.41095109144225717, 0.41095109144225717]","[0.38662355687469246, 0.38662355687469246, 0.38662355687469246]","[0.7011755120009184, 0.7011755120009184, 0.7011755120009184]","[0.0823447048664093, 0.0823447048664093, 0.0823447048664093]",0.302643086,0.732166864,0.938402006,-71137.11519,-21807.10721,-49330.00798,0.2511522,0.455347904,0.298666567,69.72078389,15.39653058,14.68308474,0.298406823,48.79938668,0.053518418,6.18880421,0.052302667,44.4079804,0.261090619,0.260510978,0.259498385
6,0.093927193,"[0.34090643921867014, 0.34090643921867014, 0.34090643921867014]","[0.41913541555404665, 0.41913541555404665, 0.41913541555404665]","[0.07121026759967207, 0.07121026759967207, 0.07121026759967207]","[0.49650274286046625, 0.49650274286046625, 0.49650274286046625]","[0.5461981021240354, 0.5461981021240354, 0.5461981021240354]",0.487239959,0.978895523,0.306050339,-33822.42881,16415.53127,-50237.96008,0.430904234,0.488779209,0.44846539,69.72915986,15.39371439,14.67752495,0.296494284,48.80416984,0.052984939,6.186681183,0.051711123,44.40835783,0.383011069,0.382869243,0.382252005
3,0.191605163,"[0.6321337549202144, 0.6321337549202144, 0.6321337549202144]","[0.9042467403970659, 0.9042467403970659, 0.9042467403970659]","[0.26295895023271443, 0.26295895023271443, 0.26295895023271443]","[0.9422854176722467, 0.9422854176722467, 0.9422854176722467]","[0.7660655412822962, 0.7660655412822962, 0.7660655412822962]",0.024899661,0.216457556,0.578723946,89484.02605,42730.86836,46753.15768,0.628705449,0.515789187,0.617583156,69.73328615,15.39261477,14.67449828,0.295409182,48.80705861,0.052912357,6.185011795,0.051471602,44.40853566,0.51524286,0.51501898,0.515424496
8,0.293097278,"[0.8492684276401996, 0.8492684276401996, 0.8492684276401996]","[0.97447306022048, 0.97447306022048, 0.97447306022048]","[0.3479625212401152, 0.3479625212401152, 0.3479625212401152]","[0.5052879724092781, 0.5052879724092781, 0.5052879724092781]","[0.59505863558501, 0.59505863558501, 0.59505863558501]",0.712932878,0.59892884,0.349660805,-42847.26449,7335.314352,-50182.57884,0.420937909,0.484512665,0.461136651,69.7291526,15.39368536,14.67756124,0.296537833,48.80424242,0.052879695,6.186608601,0.051769189,44.40836146,0.276503938,0.276995681,0.276801633
8,0.735806536,"[0.04327985504642129, 0.04327985504642129, 0.04327985504642129]","[0.024474773649126293, 0.024474773649126293, 0.024474773649126293]","[0.042513712365180256, 0.042513712365180256, 0.042513712365180256]","[0.46650244867429136, 0.46650244867429136, 0.46650244867429136]","[0.6950792120955884, 0.6950792120955884, 0.6950792120955884]",0.075415022,0.654404893,0.726553614,-31145.95683,19378.81762,-50524.77445,0.33007236,0.476144487,0.347702143,69.72518599,15.3951624,14.68005081,0.297452368,48.80153874,0.053213573,6.187759027,0.051950644,44.40848485,0.338099183,0.333857158,0.339236291
6,0.952845435,"[0.4778559065423906, 0.4778559065423906, 0.4778559065423906]","[0.7157901992276311, 0.7157901992276311, 0.7157901992276311]","[0.3161153809726238, 0.3161153809726238, 0.3161153809726238]","[0.10523912033066153, 0.10523912033066153, 0.10523912033066153]","[0.6886060700006783, 0.6886060700006783, 0.6886060700006783]",0.26731348,0.124922984,0.96809841,41404.90757,-7872.665284,49277.57285,0.668602334,0.529389206,0.708457843,69.73430956,15.39214662,14.67394302,0.295264017,48.80697877,0.053191798,6.184765015,0.051388133,44.40881147,0.092946507,0.092762112,0.092561531
4,0.883392438,"[0.19607164338231087, 0.19607164338231087, 0.19607164338231087]","[0.7852788132429123, 0.7852788132429123, 0.7852788132429123]","[0.1884115253761411, 0.1884115253761411, 0.1884115253761411]","[0.9043099500797689, 0.9043099500797689, 0.9043099500797689]","[0.719196953419596, 0.719196953419596, 0.719196953419596]",0.25179318,0.750813304,0.645263056,9832.625287,57454.14624,-47621.52096,0.40578928,0.488313168,0.401201486,69.72820178,15.39395754,14.67823988,0.296719289,48.80356015,0.053024859,6.187069497,0.05164217,44.40838323,0.671853783,0.672097151,0.672125458
6,0.64116057,"[0.8549882184900344, 0.8549882184900344, 0.8549882184900344]","[0.5654332295060158, 0.5654332295060158, 0.5654332295060158]","[0.8941456312127412, 0.8941456312127412, 0.8941456312127412]","[0.41558043951168655, 0.41558043951168655, 0.41558043951168655]","[0.7399115338362753, 0.7399115338362753, 0.7399115338362753]",0.87733113,0.719133904,0.284971437,-46988.33298,2187.934487,-49176.26747,0.401683072,0.478577269,0.470034202,69.72884776,15.39368899,14.67786246,0.296675739,48.80391943,0.053177282,6.186902559,0.051420795,44.40830339,0.159514063,0.159469243,0.159715914
4,0.657944513,"[0.10143968684598803, 0.10143968684598803, 0.10143968684598803]","[0.6906123558804392, 0.6906123558804392, 0.6906123558804392]","[0.20627185767516495, 0.20627185767516495, 0.20627185767516495]","[0.5741225921921432, 0.5741225921921432, 0.5741225921921432]","[0.8481626689061522, 0.8481626689061522, 0.8481626689061522]",0.351019951,0.227979697,0.621116481,106265.8032,59038.1545,47227.6487,0.607930793,0.51469316,0.588365287,69.73289421,15.39268735,14.67481764,0.295459989,48.80684086,0.052854291,6.185236799,0.051486119,44.40852114,0.623588931,0.623789294,0.623483469
7,0.02660108,"[0.1231747874803841, 0.1231747874803841, 0.1231747874803841]","[0.579353460855782, 0.579353460855782, 0.579353460855782]","[0.6308741055801511, 0.6308741055801511, 0.6308741055801511]","[0.07628896608948707, 0.07628896608948707, 0.07628896608948707]","[0.2169774509780109, 0.2169774509780109, 0.2169774509780109]",0.382241868,0.504741359,0.575582549,-83238.64539,-33728.11845,-49510.52695,0.35548354,0.474826947,0.408407967,69.72701869,15.39437126,14.67900925,0.297064054,48.80282344,0.052966794,6.187483215,0.051645799,44.4084159,0.086906986,0.087049247,0.086977209
6,0.640300751,"[0.666694860085845, 0.666694860085845, 0.666694860085845]","[0.41095109144225717, 0.41095109144225717, 0.41095109144225717]","[0.38662355687469246, 0.38662355687469246, 0.38662355687469246]","[0.7011755120009184, 0.7011755120009184, 0.7011755120009184]","[0.0823447048664093, 0.0823447048664093, 0.0823447048664093]",0.298331403,0.732166864,0.938402006,-71136.52935,-21851.34771,-49285.18164,0.250333409,0.455167414,0.297602707,69.72087461,15.39659953,14.68292506,0.298443114,48.79930321,0.053674469,6.18860098,0.052469606,44.40790782,0.260320015,0.260337833,0.260899728
3,0.093927193,"[0.34090643921867014, 0.34090643921867014, 0.34090643921867014]","[0.41913541555404665, 0.41913541555404665, 0.41913541555404665]","[0.07121026759967207, 0.07121026759967207, 0.07121026759967207]","[0.49650274286046625, 0.49650274286046625, 0.49650274286046625]","[0.48810911379754546, 0.48810911379754546, 0.48810911379754546]",0.487239959,0.978895523,0.306050339,-33778.32269,13351.85695,-47130.17964,0.433593378,0.488990809,0.451095406,69.72926511,15.39378697,14.67734712,0.296505171,48.80415895,0.052955906,6.186615859,0.051783705,44.4083796,0.383093232,0.38450078,0.383204645
7,0.430929499,"[0.6389996447600425, 0.6389996447600425, 0.6389996447600425]","[0.0712300475500524, 0.0712300475500524, 0.0712300475500524]","[0.19387263806536795, 0.19387263806536795, 0.19387263806536795]","[0.51581541929394, 0.51581541929394, 0.51581541929394]","[0.32380171891301873, 0.32380171891301873, 0.32380171891301873]",0.757558354,0.709155755,0.050680724,-80658.13776,-30969.64275,-49688.49501,0.400107259,0.478961467,0.465003218,69.72873526,15.39381238,14.67785157,0.296610416,48.80407186,0.053082925,6.186757394,0.051653058,44.40822355,0.059970532,0.060682925,0.060385665
7,0.24399664,"[0.6021475281193852, 0.6021475281193852, 0.6021475281193852]","[0.1357756718620658, 0.1357756718620658, 0.1357756718620658]","[0.39640974573791027, 0.39640974573791027, 0.39640974573791027]","[0.4279136492870748, 0.4279136492870748, 0.4279136492870748]","[0.7994210780039429, 0.7994210780039429, 0.7994210780039429]",0.349627517,0.363142563,0.539430377,47346.17616,-2584.159174,49930.33533,0.532685744,0.498506896,0.565878703,69.73186717,15.39282526,14.67570677,0.295790238,48.80631464,0.052897841,6.185654146,0.051555072,44.40818726,0.087354636,0.086924914,0.086403085
9,0.678459655,"[0.7158370533958077, 0.7158370533958077, 0.7158370533958077]","[0.10819152344018221, 0.10819152344018221, 0.10819152344018221]","[0.7227544731460511, 0.7227544731460511, 0.7227544731460511]","[0.6427599902078509, 0.6427599902078509, 0.6427599902078509]","[0.019459669999778273, 0.019459669999778273, 0.019459669999778273]",0.043958132,0.096151046,0.270874262,5311.323997,-45233.28678,50544.61078,0.586711235,0.509726881,0.58306918,69.73267284,15.39278897,14.6749374,0.295547088,48.80674288,0.05290147,6.185258574,0.051558701,44.40839049,0.078336491,0.078242569,0.07842065
10,0.620820374,"[0.17267629647627472, 0.17267629647627472, 0.17267629647627472]","[0.23482174264267086, 0.23482174264267086, 0.23482174264267086]","[0.8320690616592765, 0.8320690616592765, 0.8320690616592765]","[0.7425837045535445, 0.7425837045535445, 0.7425837045535445]","[0.49513014463707805, 0.49513014463707805, 0.49513014463707805]",0.773534073,0.878676957,0.458954471,-47496.98708,3641.659625,-51138.64671,0.41808309,0.483438014,0.462400792,69.72888042,15.39386681,14.67765197,0.296548721,48.80411541,0.053108329,6.18673562,0.051819996,44.40807113,0.292309163,0.289687752,0.290450445
4,0.20108047,"[0.16700483471155167, 0.16700483471155167, 0.16700483471155167]","[0.618422134872526, 0.618422134872526, 0.618422134872526]","[0.4071360590681434, 0.4071360590681434, 0.4071360590681434]","[0.4783192230388522, 0.4783192230388522, 0.4783192230388522]","[0.2750458753481507, 0.2750458753481507, 0.2750458753481507]",0.476141119,0.815523685,0.129865607,-42737.55139,5669.15919,-48406.71058,0.445868112,0.491439308,0.458244882,69.72977681,15.39344946,14.67717293,0.296352749,48.80444203,0.053028488,6.186528761,0.051653058,44.40839412,0.41680352,0.417613283,0.416963346
9,0.357971413,"[0.5248876653052866, 0.5248876653052866, 0.5248876653052866]","[0.2186896031908691, 0.2186896031908691, 0.2186896031908691]","[0.9240976574644446, 0.9240976574644446, 0.9240976574644446]","[0.3018972903303802, 0.3018972903303802, 0.3018972903303802]","[0.6137488742545247, 0.6137488742545247, 0.6137488742545247]",0.080440431,0.975108009,0.763321895,-63908.1169,-13129.11092,-50779.00599,0.308728569,0.47207109,0.335104587,69.72420976,15.39555435,14.68063509,0.297644711,48.80085647,0.053420432,6.187929595,0.051983306,44.40856469,0.081505353,0.081681437,0.082137108
9,0.812122021,"[0.4152666764892638, 0.4152666764892638, 0.4152666764892638]","[0.7804731441475451, 0.7804731441475451, 0.7804731441475451]","[0.5905103413201869, 0.5905103413201869, 0.5905103413201869]","[0.0450427714176476, 0.0450427714176476, 0.0450427714176476]","[0.6295856095664203, 0.6295856095664203, 0.6295856095664203]",0.020915707,0.699566827,0.304402702,-67362.04955,-16878.99965,-50483.0499,0.397414767,0.485654235,0.408670833,69.72819815,15.39402649,14.67817456,0.296791871,48.80332426,0.0531047,6.186869897,0.051671203,44.40863727,0.039743313,0.039774197,0.039708619
6,0.306475202,"[0.4778559065423906, 0.4778559065423906, 0.4778559065423906]","[0.7157901992276311, 0.7157901992276311, 0.7157901992276311]","[0.3161153809726238, 0.3161153809726238, 0.3161153809726238]","[0.10523912033066153, 0.10523912033066153, 0.10523912033066153]","[0.6886060700006783, 0.6886060700006783, 0.6886060700006783]",0.537344216,0.124922984,0.96809841,42035.09931,-7851.794906,49886.89421,0.507756159,0.494876588,0.607249469,69.73216113,15.39248775,14.67575032,0.29594266,48.80582471,0.05286155,6.185792052,0.051518781,44.40845944,0.093180367,0.092681183,0.092582072
6,0.478015838,"[0.8549882184900344, 0.8549882184900344, 0.8549882184900344]","[0.5654332295060158, 0.5654332295060158, 0.5654332295060158]","[0.8941456312127412, 0.8941456312127412, 0.8941456312127412]","[0.41558043951168655, 0.41558043951168655, 0.41558043951168655]","[0.7399115338362753, 0.7399115338362753, 0.7399115338362753]",0.355628885,0.719133904,0.284971437,-47065.455,2177.227631,-49242.68263,0.401855333,0.483450695,0.435013175,69.72850299,15.39395391,14.6779423,0.296690256,48.80374161,0.052897841,6.186891671,0.051751043,44.40842678,0.15936135,0.159248775,0.159414081
4,0.28667803,"[0.6770192923210562, 0.6770192923210562, 0.6770192923210562]","[0.1729181335680187, 0.1729181335680187, 0.1729181335680187]","[0.6282022114098073, 0.6282022114098073, 0.6282022114098073]","[0.0336499179340899, 0.0336499179340899, 0.0336499179340899]","[0.7339132310263813, 0.7339132310263813, 0.7339132310263813]",0.213882914,0.069080186,0.035802169,33895.60864,-14575.15383,48470.76248,0.533366732,0.501111758,0.546855336,69.73175104,15.39288695,14.6757612,0.295830158,48.806184,0.052923244,6.18567955,0.051526039,44.40825621,0.009867574,0.009868699,0.00990147
9,0.672305864,"[0.3439441155269742, 0.3439441155269742, 0.3439441155269742]","[0.8919277787208557, 0.8919277787208557, 0.8919277787208557]","[0.7578601877391339, 0.7578601877391339, 0.7578601877391339]","[0.8681819446384906, 0.8681819446384906, 0.8681819446384906]","[0.2476955788396299, 0.2476955788396299, 0.2476955788396299]",0.836243222,0.372664331,0.791103181,56399.70629,7157.606494,49242.0998,0.507655934,0.498255638,0.523907615,69.73127926,15.39312285,14.6759971,0.295949918,48.80568681,0.052966794,6.185784794,0.05168209,44.4083288,0.443676502,0.443847324,0.443850699
7,0.149352541,"[0.31104921106249095, 0.31104921106249095, 0.31104921106249095]","[0.6915751234255731, 0.6915751234255731, 0.6915751234255731]","[0.540122629031539, 0.540122629031539, 0.540122629031539]","[0.4536756236292422, 0.4536756236292422, 0.4536756236292422]","[0.754233582392335, 0.754233582392335, 0.754233582392335]",0.665564804,0.306028715,0.464455189,70226.61808,20076.43445,50150.18363,0.497940532,0.495047535,0.526893474,69.73103611,15.39305389,14.6763092,0.296051533,48.80565415,0.052785338,6.186191254,0.051653058,44.40806387,0.315143386,0.314900563,0.314844384
8,0.212853214,"[0.07570237720385194, 0.07570237720385194, 0.07570237720385194]","[0.34563592191785575, 0.34563592191785575, 0.34563592191785575]","[0.26016535351052883, 0.26016535351052883, 0.26016535351052883]","[0.8864666413888335, 0.8864666413888335, 0.8864666413888335]","[0.3106781325489283, 0.3106781325489283, 0.3106781325489283]",0.431043466,0.728693078,0.016034234,-18832.85912,32206.70176,-51039.56088,0.469192896,0.496532621,0.462055253,69.73014335,15.39355108,14.67670477,0.296243876,48.80476864,0.052945019,6.186347305,0.05172564,44.40836872,0.640821267,0.640857775,0.641304736
